bootstrap_reps,ci95_high,ci95_low,ci_excludes_zero,ci_method,comparison,dataset,mean_diff,metric,n_seed_pairs,practical_threshold,practically_meaningful,random_rejection_handling,sampling_unit,seed_diff_std,seed_diffs
20000,0.03686501479717412,0.025206495529819815,1,percentile,all3 - random_same_coverage,V_new,0.030467952756973737,nmi_kept,5,0.005,1,mean_over_random_rejection_repeats_within_seed,random_seed,0.007808574661395406,0.02112888;0.04221855;0.03132292;0.03133815;0.02633126
20000,0.04081734580340781,0.016381069999830113,1,percentile,all3 - kmeans,M_new_drop5_drop7,0.02859920790161896,acc_kept,5,0.005,1,same_seed_method_pair,random_seed,0.015642830417941987,0.01151182;0.02701420;0.04021490;0.01593376;0.04832136
20000,0.08297842785310854,0.028830284371746062,1,percentile,all3 - kmeans,M_new_drop5_drop7,0.0559043561124273,ari_kept,5,0.005,1,same_seed_method_pair,random_seed,0.03423851394507384,0.02135252;0.04780130;0.08945055;0.02682254;0.09409487
20000,0.036188162621211474,0.011807439880918591,1,percentile,all3 - kmeans,M_new_drop5_drop7,0.023997801251065033,nmi_kept,5,0.005,1,same_seed_method_pair,random_seed,0.015765117488440648,0.01095610;0.01689051;0.04198241;0.01011725;0.04004274
20000,0.03986013846662233,0.01631278179274063,1,percentile,all3 - any2,M_new_drop5_drop7,0.028086460129681478,acc_kept,5,0.005,1,same_seed_method_pair,random_seed,0.014919310826916932,0.01134109;0.02701420;0.04062336;0.01593376;0.04551989
20000,0.08092678210442128,0.028709592996417576,1,percentile,all3 - any2,M_new_drop5_drop7,0.05481818755041943,ari_kept,5,0.005,1,same_seed_method_pair,random_seed,0.03295751984893669,0.02105079;0.04780130;0.08744419;0.02682254;0.09097211
20000,0.03548854309570546,0.011770350433863652,1,percentile,all3 - any2,M_new_drop5_drop7,0.023629446764784557,nmi_kept,5,0.005,1,same_seed_method_pair,random_seed,0.015321316416060162,0.01086337;0.01689051;0.04134996;0.01011725;0.03892615
20000,0.020636243508649253,0.008657534081776386,1,percentile,all3 - kmeans_distance_reject,M_new_drop5_drop7,0.014729220724645598,acc_kept,5,0.005,1,same_seed_method_pair,random_seed,0.007838233030926962,0.00489967;0.02098951;0.02104443;0.00759915;0.01911335
20000,0.054221916070796274,0.012042665218394033,1,percentile,all3 - kmeans_distance_reject,M_new_drop5_drop7,0.03313229064459515,ari_kept,5,0.005,1,same_seed_method_pair,random_seed,0.027038192112596515,0.00768835;0.02360841;0.05821688;0.01061411;0.06553371
20000,0.020075090054891498,0.0030044848472699616,1,percentile,all3 - kmeans_distance_reject,M_new_drop5_drop7,0.01153978745108073,nmi_kept,5,0.005,1,same_seed_method_pair,random_seed,0.011235820049031987,0.00354489;0.00553833;0.02467769;0.00119715;0.02274087
20000,0.041132181515262614,0.016456751783232203,1,percentile,all3 - random_same_coverage,M_new_drop5_drop7,0.028794466649247407,acc_kept,5,0.005,1,mean_over_random_rejection_repeats_within_seed,random_seed,0.015802510832672086,0.01161923;0.02722389;0.04041309;0.01591071;0.04880542
20000,0.08315154985249548,0.028711837250058082,1,percentile,all3 - random_same_coverage,M_new_drop5_drop7,0.055931693551276786,ari_kept,5,0.005,1,mean_over_random_rejection_repeats_within_seed,random_seed,0.034406302303823987,0.02155192;0.04784972;0.08958040;0.02630282;0.09437361
20000,0.03623452021863318,0.011767557017336805,1,percentile,all3 - random_same_coverage,M_new_drop5_drop7,0.024001038617984992,nmi_kept,5,0.005,1,mean_over_random_rejection_repeats_within_seed,random_seed,0.01582246274764805,0.01099984;0.01686850;0.04205881;0.00998480;0.04009324
20000,-0.0001026582452892999,-0.0004537584361514302,1,percentile,all3 - kmeans,G_new,-0.00028048703790992666,acc_kept,5,0.005,0,same_seed_method_pair,random_seed,0.00022588583762938208,-0.00019838;-0.00032396;0.00004093;-0.00057743;-0.00034359
20000,0.07065052348668141,0.04396947081724445,1,percentile,all3 - kmeans,G_new,0.05730999715196293,ari_kept,5,0.005,1,same_seed_method_pair,random_seed,0.017235766454778857,0.03575112;0.06182591;0.06951783;0.07619552;0.04325960
20000,0.03353108180962709,0.021304498506114357,1,percentile,all3 - kmeans,G_new,0.02744550604907501,nmi_kept,5,0.005,1,same_seed_method_pair,random_seed,0.00788893096937636,0.01752045;0.03012665;0.03561929;0.03314509;0.02081605
20000,-8.317715036887385e-05,-0.00041701127182385277,1,percentile,all3 - any2,G_new,-0.0002574784462291424,acc_kept,5,0.005,0,same_seed_method_pair,random_seed,0.00021658226804686993,-0.00017918;-0.00029007;0.00005475;-0.00053364;-0.00033926
20000,0.06998470677077838,0.04280182473271695,1,percentile,all3 - any2,G_new,0.05661239485625086,ari_kept,5,0.005,1,same_seed_method_pair,random_seed,0.01745785466370481,0.03438538;0.06167575;0.06797604;0.07614785;0.04287695
20000,0.033417747810383334,0.021180429653609712,1,percentile,all3 - any2,G_new,0.027361919910294862,nmi_kept,5,0.005,1,same_seed_method_pair,random_seed,0.007893644670774318,0.01732098;0.03060876;0.03494066;0.03329933;0.02063987
20000,-0.0004789588824213098,-0.001064209373292635,1,percentile,all3 - kmeans_distance_reject,G_new,-0.0007751523285027373,acc_kept,5,0.005,0,same_seed_method_pair,random_seed,0.00038588555070397703,-0.00033422;-0.00099867;-0.00038168;-0.00115075;-0.00101044
20000,0.07394943819566653,0.041681333012461644,1,percentile,all3 - kmeans_distance_reject,G_new,0.05781538560406409,ari_kept,5,0.005,1,same_seed_method_pair,random_seed,0.02148379315333895,0.03648370;0.06302588;0.06705443;0.08630623;0.03620669
20000,0.034538871494112944,0.019266194773305823,1,percentile,all3 - kmeans_distance_reject,G_new,0.026902533133709383,nmi_kept,5,0.005,1,same_seed_method_pair,random_seed,0.009765373836460561,0.01710180;0.02893597;0.03352164;0.03835756;0.01659570
20000,-9.263379189301535e-05,-0.00039997968470284473,1,percentile,all3 - random_same_coverage,G_new,-0.00025994890786826816,acc_kept,5,0.005,0,mean_over_random_rejection_repeats_within_seed,random_seed,0.00019528006115888648,-0.00016711;-0.00031625;0.00001908;-0.00049866;-0.00033681
20000,0.07062000450141855,0.043852982825888766,1,percentile,all3 - random_same_coverage,G_new,0.057242147599519455,ari_kept,5,0.005,1,mean_over_random_rejection_repeats_within_seed,random_seed,0.01734714558747683,0.03585797;0.06145211;0.06861431;0.07720965;0.04307670
20000,0.03333282683744152,0.021242845104774078,1,percentile,all3 - random_same_coverage,G_new,0.027287835971107798,nmi_kept,5,0.005,1,mean_over_random_rejection_repeats_within_seed,random_seed,0.007789810526108364,0.01752589;0.02989006;0.03491331;0.03347373;0.02063619
